TEAM_ID,NICKNAME,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612760,Warriors,0,22019,2020-01-08,West,Oklahoma City,37,21,16,568,12-6,9-10
1610612760,Warriors,0,22019,2020-01-07,West,Oklahoma City,37,21,16,568,12-6,9-10
1610612754,Warriors,0,22019,2020-02-11,East,Indiana,54,31,23,574,18-10,13-13
1610612754,Warriors,0,22019,2020-02-10,East,Indiana,54,31,23,574,18-10,13-13
1610612760,Warriors,0,22019,2020-01-14,West,Oklahoma City,40,23,17,575,13-7,10-10
1610612760,Warriors,0,22019,2020-01-13,West,Oklahoma City,40,23,17,575,13-7,10-10
1610612760,Warriors,0,22019,2020-01-23,West,Oklahoma City,45,26,19,578,14-9,12-10
1610612760,Warriors,0,22019,2020-01-22,West,Oklahoma City,45,26,19,578,14-9,12-10
1610612754,Warriors,0,22019,2020-02-24,East,Indiana,57,33,24,579,19-10,14-14
1610612754,Warriors,0,22019,2020-02-23,East,Indiana,57,33,24,579,19-10,14-14
1610612760,Warriors,0,22019,2020-01-10,West,Oklahoma City,38,22,16,579,13-6,9-10
1610612760,Warriors,0,22019,2020-01-09,West,Oklahoma City,38,22,16,579,13-6,9-10
1610612754,Warriors,0,22019,2020-02-20,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-19,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-18,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-17,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-16,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-15,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-14,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-13,East,Indiana,55,32,23,582,19-10,13-13
1610612754,Warriors,0,22019,2020-02-12,East,Indiana,55,32,23,582,19-10,13-13
1610612760,Warriors,0,22019,2020-01-28,West,Oklahoma City,48,28,20,583,15-10,13-10
1610612760,Warriors,0,22019,2020-01-27,West,Oklahoma City,48,28,20,583,15-10,13-10
1610612754,Warriors,0,22019,2020-02-09,East,Indiana,53,31,22,585,18-9,13-13
1610612754,Warriors,0,22019,2020-02-08,East,Indiana,53,31,22,585,18-9,13-13
1610612754,Warriors,0,22019,2020-02-26,East,Indiana,58,34,24,586,20-10,14-14
1610612754,Warriors,0,22019,2020-02-25,East,Indiana,58,34,24,586,20-10,14-14
1610612754,Warriors,0,22019,2020-02-22,East,Indiana,56,33,23,589,19-10,14-13
1610612754,Warriors,0,22019,2020-02-21,East,Indiana,56,33,23,589,19-10,14-13
1610612754,Warriors,0,22019,2020-02-28,East,Indiana,59,35,24,593,21-10,14-14
1610612754,Warriors,0,22019,2020-02-27,East,Indiana,59,35,24,593,21-10,14-14
1610612742,Mavericks,0,22019,2020-02-11,West,Dallas,54,32,22,593,14-14,18-8
1610612742,Mavericks,0,22019,2020-02-10,West,Dallas,54,32,22,593,14-14,18-8
1610612760,Warriors,0,22019,2020-02-12,West,Oklahoma City,54,32,22,593,17-12,15-10
1610612760,Warriors,0,22019,2020-02-11,West,Oklahoma City,54,32,22,593,17-12,15-10
1610612742,Mavericks,0,22019,2020-02-23,West,Dallas,57,34,23,596,15-14,19-9
1610612742,Mavericks,0,22019,2020-02-22,West,Dallas,57,34,23,596,15-14,19-9
1610612742,Mavericks,0,22019,2020-02-07,West,Dallas,52,31,21,596,14-13,17-8
1610612744,Warriors,0,22019,2019-12-27,West,Golden State,33,9,24,273,6-10,3-14
1610612752,Warriors,0,22019,2019-12-31,East,New York,33,9,24,273,4-12,5-12
1610612752,Warriors,0,22019,2019-12-30,East,New York,33,9,24,273,4-12,5-12
1610612752,Warriors,0,22019,2019-12-29,East,New York,33,9,24,273,4-12,5-12
1610612752,Warriors,0,22019,2019-12-28,East,New York,33,9,24,273,4-12,5-12
1610612744,Warriors,0,22019,2019-12-24,West,Golden State,31,7,24,226,4-10,3-14
1610612744,Warriors,0,22019,2019-12-23,West,Golden State,31,7,24,226,4-10,3-14
1610612752,Warriors,0,22019,2019-12-25,East,New York,31,7,24,226,4-12,3-12
1610612752,Warriors,0,22019,2019-12-24,East,New York,31,7,24,226,4-12,3-12
1610612752,Warriors,0,22019,2019-12-23,East,New York,31,7,24,226,4-12,3-12
1610612744,Warriors,0,22019,2019-12-19,West,Golden State,29,5,24,172,2-10,3-14
1610612744,Warriors,0,22019,2019-12-18,West,Golden State,29,5,24,172,2-10,3-14
1610612754,Warriors,0,22019,2020-02-07,East,Indiana,52,31,21,596,18-8,13-13
1610612755,Warriors,0,22019,2020-02-06,East,Philadelphia,52,31,21,596,22-2,9-19
1610612760,Warriors,0,22019,2020-01-26,West,Oklahoma City,47,28,19,596,15-9,13-10
1610612760,Warriors,0,22019,2020-01-25,West,Oklahoma City,47,28,19,596,15-9,13-10
1610612742,Mavericks,0,22019,2020-02-25,West,Dallas,58,35,23,603,16-14,19-9
1610612742,Mavericks,0,22019,2020-02-24,West,Dallas,58,35,23,603,16-14,19-9
1610612742,Mavericks,0,22019,2020-02-09,West,Dallas,53,32,21,604,14-13,18-8
1610612742,Mavericks,0,22019,2020-02-08,West,Dallas,53,32,21,604,14-13,18-8
1610612755,Warriors,0,22019,2020-02-08,East,Philadelphia,53,32,21,604,23-2,9-19
1610612755,Warriors,0,22019,2020-02-07,East,Philadelphia,53,32,21,604,23-2,9-19
1610612760,Warriors,0,22019,2020-02-10,West,Oklahoma City,53,32,21,604,17-11,15-10
1610612760,Warriors,0,22019,2020-02-09,West,Oklahoma City,53,32,21,604,17-11,15-10
1610612742,Mavericks,0,22019,2020-01-31,West,Dallas,48,29,19,604,13-12,16-7
1610612742,Mavericks,0,22019,2020-01-10,West,Dallas,38,23,15,605,11-10,12-5
1610612754,Warriors,0,22019,2020-01-09,East,Indiana,38,23,15,605,15-5,8-10
1610612754,Warriors,0,22019,2020-01-08,East,Indiana,38,23,15,605,15-5,8-10
1610612742,Mavericks,0,22019,2020-03-01,West,Dallas,61,37,24,607,16-14,21-10
1610612755,Warriors,0,22019,2020-03-01,East,Philadelphia,61,37,24,607,28-2,9-22
1610612742,Mavericks,0,22019,2020-02-21,West,Dallas,56,34,22,607,15-14,19-8
1610612760,Warriors,0,22019,2020-02-22,West,Oklahoma City,56,34,22,607,18-12,16-10
1610612760,Warriors,0,22019,2020-02-21,West,Oklahoma City,56,34,22,607,18-12,16-10
1610612742,Mavericks,0,22019,2020-02-06,West,Dallas,51,31,20,608,14-13,17-7
1610612742,Mavericks,0,22019,2020-02-05,West,Dallas,51,31,20,608,14-13,17-7
1610612754,Warriors,0,22019,2020-02-06,East,Indiana,51,31,20,608,18-7,13-13
1610612754,Warriors,0,22019,2020-02-05,East,Indiana,51,31,20,608,18-7,13-13
1610612755,Warriors,0,22019,2020-02-05,East,Philadelphia,51,31,20,608,22-2,9-18
1610612755,Warriors,0,22019,2020-02-04,East,Philadelphia,51,31,20,608,22-2,9-18
1610612755,Warriors,0,22019,2020-02-03,East,Philadelphia,51,31,20,608,22-2,9-18
1610612760,Warriors,0,22019,2020-02-06,West,Oklahoma City,51,31,20,608,16-10,15-10
1610612760,Warriors,0,22019,2020-02-05,West,Oklahoma City,51,31,20,608,16-10,15-10
1610612755,Warriors,0,22019,2020-02-10,East,Philadelphia,54,33,21,611,24-2,9-19
1610612755,Warriors,0,22019,2020-02-09,East,Philadelphia,54,33,21,611,24-2,9-19
1610612754,Warriors,0,22019,2020-01-05,East,Indiana,36,22,14,611,15-4,7-10
1610612754,Warriors,0,22019,2020-01-04,East,Indiana,36,22,14,611,15-4,7-10
1610612742,Mavericks,0,22019,2020-02-02,West,Dallas,49,30,19,612,14-12,16-7
1610612742,Mavericks,0,22019,2020-02-01,West,Dallas,49,30,19,612,14-12,16-7
1610612755,Warriors,0,22019,2020-02-23,East,Philadelphia,57,35,22,614,26-2,9-20
1610612755,Warriors,0,22019,2020-02-22,East,Philadelphia,57,35,22,614,26-2,9-20
1610612760,Warriors,0,22019,2020-02-24,West,Oklahoma City,57,35,22,614,19-12,16-10
1610612760,Warriors,0,22019,2020-02-23,West,Oklahoma City,57,35,22,614,19-12,16-10
1610612760,Warriors,0,22019,2020-02-08,West,Oklahoma City,52,32,20,615,17-10,15-10
1610612760,Warriors,0,22019,2020-02-07,West,Oklahoma City,52,32,20,615,17-10,15-10
1610612742,Mavericks,0,22019,2020-01-13,West,Dallas,39,24,15,615,12-10,12-5
1610612742,Mavericks,0,22019,2020-01-12,West,Dallas,39,24,15,615,12-10,12-5
1610612742,Mavericks,0,22019,2020-01-11,West,Dallas,39,24,15,615,12-10,12-5
1610612754,Warriors,0,22019,2020-01-12,East,Indiana,39,24,15,615,15-5,9-10
1610612754,Warriors,0,22019,2020-01-11,East,Indiana,39,24,15,615,15-5,9-10
1610612754,Warriors,0,22019,2020-01-10,East,Indiana,39,24,15,615,15-5,9-10
1610612755,Warriors,0,22019,2020-02-29,East,Philadelphia,60,37,23,617,28-2,9-21
1610612755,Warriors,0,22019,2020-02-28,East,Philadelphia,60,37,23,617,28-2,9-21
1610612755,Warriors,0,22019,2020-02-27,East,Philadelphia,60,37,23,617,28-2,9-21
1610612760,Warriors,0,22019,2020-03-01,West,Oklahoma City,60,37,23,617,20-12,17-11
1610612760,Warriors,0,22019,2020-02-29,West,Oklahoma City,60,37,23,617,20-12,17-11
1610612760,Warriors,0,22019,2020-02-28,West,Oklahoma City,60,37,23,617,20-12,17-11
1610612742,Mavericks,0,22019,2020-01-30,West,Dallas,47,29,18,617,13-12,16-6
1610612742,Mavericks,0,22019,2020-01-29,West,Dallas,47,29,18,617,13-12,16-6
1610612742,Mavericks,0,22019,2020-01-28,West,Dallas,47,29,18,617,13-12,16-6
1610612745,Warriors,0,22019,2020-01-30,West,Houston,47,29,18,617,15-7,14-11
1610612745,Warriors,0,22019,2020-01-29,West,Houston,47,29,18,617,15-7,14-11
1610612755,Warriors,0,22019,2020-02-19,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-18,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-17,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-16,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-15,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-14,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-13,East,Philadelphia,55,34,21,618,25-2,9-19
1610612766,Warriors,0,22019,2019-12-31,East,Charlotte,36,13,23,361,7-11,6-12
1610612755,Warriors,0,22019,2020-02-12,East,Philadelphia,55,34,21,618,25-2,9-19
1610612755,Warriors,0,22019,2020-02-11,East,Philadelphia,55,34,21,618,25-2,9-19
1610612745,Warriors,0,22019,2020-01-21,West,Houston,42,26,16,619,14-7,12-9
1610612745,Warriors,0,22019,2020-01-20,West,Houston,42,26,16,619,14-7,12-9
1610612740,Pelicans,0,22019,2019-12-31,West,New Orleans,34,11,23,324,6-11,5-12
1610612740,Pelicans,0,22019,2019-12-30,West,New Orleans,34,11,23,324,6-11,5-12
1610612740,Pelicans,0,22019,2019-12-29,West,New Orleans,34,11,23,324,6-11,5-12
1610612755,Warriors,0,22019,2020-01-16,East,Philadelphia,42,26,16,619,19-2,7-14
1610612739,Cavaliers,0,22019,2019-12-31,East,Cleveland,33,10,23,303,6-10,4-13
1610612740,Pelicans,0,22019,2019-12-28,West,New Orleans,33,10,23,303,5-11,5-12
1610612755,Warriors,0,22019,2020-01-15,East,Philadelphia,42,26,16,619,19-2,7-14
1610612748,Warriors,0,22019,2020-02-27,East,Miami,58,36,22,621,23-4,13-18
1610612740,Pelicans,0,22019,2019-12-27,West,New Orleans,32,9,23,281,4-11,5-12
1610612740,Pelicans,0,22019,2019-12-26,West,New Orleans,32,9,23,281,4-11,5-12
1610612740,Pelicans,0,22019,2019-12-25,West,New Orleans,32,9,23,281,4-11,5-12
1610612740,Pelicans,0,22019,2019-12-24,West,New Orleans,31,8,23,258,4-11,4-12
1610612740,Pelicans,0,22019,2019-12-23,West,New Orleans,31,8,23,258,4-11,4-12
1610612740,Pelicans,0,22019,2019-12-22,West,New Orleans,30,7,23,233,4-11,3-12
1610612740,Pelicans,0,22019,2019-12-21,West,New Orleans,30,7,23,233,4-11,3-12
1610612740,Pelicans,0,22019,2019-12-20,West,New Orleans,30,7,23,233,4-11,3-12
1610612752,Warriors,0,22019,2019-12-22,East,New York,30,7,23,233,4-11,3-12
1610612752,Warriors,0,22019,2019-12-21,East,New York,30,7,23,233,4-11,3-12
1610612737,Hawks,0,22019,2019-12-20,East,Atlanta,29,6,23,207,3-11,3-12
1610612737,Hawks,0,22019,2019-12-19,East,Atlanta,29,6,23,207,3-11,3-12
1610612744,Warriors,0,22019,2019-12-17,West,Golden State,28,5,23,179,2-10,3-13
1610612744,Warriors,0,22019,2019-12-16,West,Golden State,28,5,23,179,2-10,3-13
1610612744,Warriors,0,22019,2019-12-15,West,Golden State,28,5,23,179,2-10,3-13
1610612748,Warriors,0,22019,2020-02-26,East,Miami,58,36,22,621,23-4,13-18
1610612755,Warriors,0,22019,2020-02-25,East,Philadelphia,58,36,22,621,27-2,9-20
1610612755,Warriors,0,22019,2020-02-24,East,Philadelphia,58,36,22,621,27-2,9-20
1610612760,Warriors,0,22019,2020-02-26,West,Oklahoma City,58,36,22,621,19-12,17-10
1610612760,Warriors,0,22019,2020-02-25,West,Oklahoma City,58,36,22,621,19-12,17-10
1610612762,Warriors,0,22019,2020-02-27,West,Utah,58,36,22,621,20-9,16-13
1610612762,Warriors,0,22019,2020-02-26,West,Utah,58,36,22,621,20-9,16-13
1610612742,Mavericks,0,22019,2020-01-26,West,Dallas,45,28,17,622,13-11,15-6
1610612742,Mavericks,0,22019,2020-01-25,West,Dallas,45,28,17,622,13-11,15-6
1610612745,Warriors,0,22019,2020-01-26,West,Houston,45,28,17,622,15-7,13-10
1610612742,Mavericks,0,22019,2020-01-09,West,Dallas,37,23,14,622,11-9,12-5
1610612742,Mavericks,0,22019,2020-01-08,West,Dallas,37,23,14,622,11-9,12-5
1610612754,Warriors,0,22019,2020-01-07,East,Indiana,37,23,14,622,15-4,8-10
1610612754,Warriors,0,22019,2020-01-06,East,Indiana,37,23,14,622,15-4,8-10
1610612755,Warriors,0,22019,2020-01-05,East,Philadelphia,37,23,14,622,16-2,7-12
1610612755,Warriors,0,22019,2020-01-04,East,Philadelphia,37,23,14,622,16-2,7-12
1610612755,Warriors,0,22019,2020-01-03,East,Philadelphia,37,23,14,622,16-2,7-12
1610612745,Warriors,0,22019,2020-02-10,West,Houston,53,33,20,623,18-8,15-12
1610612745,Warriors,0,22019,2020-02-09,West,Houston,53,33,20,623,18-8,15-12
1610612755,Warriors,0,22019,2020-02-21,East,Philadelphia,56,35,21,625,26-2,9-19
1610612755,Warriors,0,22019,2020-02-20,East,Philadelphia,56,35,21,625,26-2,9-19
1610612745,Warriors,0,22019,2020-02-01,West,Houston,48,30,18,625,16-7,14-11
1610612739,Cavaliers,0,22019,2019-12-27,East,Cleveland,31,9,22,0.29,6-10,3-12
1610612764,Warriors,0,22019,2019-12-29,East,Washington,31,9,22,0.29,4-8,5-14
1610612764,Warriors,0,22019,2019-12-28,East,Washington,31,9,22,0.29,4-8,5-14
1610612745,Warriors,0,22019,2020-01-31,West,Houston,48,30,18,625,16-7,14-11
1610612742,Mavericks,0,22019,2020-01-14,West,Dallas,40,25,15,625,12-10,13-5
1610612754,Warriors,0,22019,2020-01-14,East,Indiana,40,25,15,625,16-5,9-10
1610612754,Warriors,0,22019,2020-01-13,East,Indiana,40,25,15,625,16-5,9-10
1610612755,Warriors,0,22019,2020-01-12,East,Philadelphia,40,25,15,625,18-2,7-13
1610612755,Warriors,0,22019,2020-01-11,East,Philadelphia,40,25,15,625,18-2,7-13
1610612748,Warriors,0,22019,2020-02-28,East,Miami,59,37,22,627,24-4,13-18
1610612760,Warriors,0,22019,2020-02-27,West,Oklahoma City,59,37,22,627,20-12,17-10
1610612762,Warriors,0,22019,2020-03-01,West,Utah,59,37,22,627,21-9,16-13
1610612762,Warriors,0,22019,2020-02-29,West,Utah,59,37,22,627,21-9,16-13
1610612762,Warriors,0,22019,2020-02-28,West,Utah,59,37,22,627,21-9,16-13
1610612742,Mavericks,0,22019,2020-01-22,West,Dallas,43,27,16,628,13-11,14-5
1610612742,Mavericks,0,22019,2020-01-21,West,Dallas,43,27,16,628,13-11,14-5
1610612745,Warriors,0,22019,2020-01-23,West,Houston,43,27,16,628,15-7,12-9
1610612745,Warriors,0,22019,2020-01-22,West,Houston,43,27,16,628,15-7,12-9
1610612755,Warriors,0,22019,2020-01-17,East,Philadelphia,43,27,16,628,20-2,7-14
1610612742,Mavericks,0,22019,2020-01-05,West,Dallas,35,22,13,629,10-8,12-5
1610612742,Mavericks,0,22019,2020-01-04,West,Dallas,35,22,13,629,10-8,12-5
1610612754,Warriors,0,22019,2020-01-03,East,Indiana,35,22,13,629,15-4,7-9
1610612754,Warriors,0,22019,2020-01-02,East,Indiana,35,22,13,629,15-4,7-9
1610612748,Warriors,0,22019,2020-02-25,East,Miami,57,36,21,632,23-3,13-18
1610612748,Warriors,0,22019,2020-02-24,East,Miami,57,36,21,632,23-3,13-18
1610612762,Warriors,0,22019,2020-02-25,West,Utah,57,36,21,632,20-8,16-13
1610612762,Warriors,0,22019,2020-02-24,West,Utah,57,36,21,632,20-8,16-13
1610612755,Warriors,0,22019,2020-01-08,East,Philadelphia,38,24,14,632,17-2,7-12
1610612755,Warriors,0,22019,2020-01-07,East,Philadelphia,38,24,14,632,17-2,7-12
1610612755,Warriors,0,22019,2020-01-06,East,Philadelphia,38,24,14,632,17-2,7-12
1610612748,Warriors,0,22019,2020-03-01,East,Miami,60,38,22,633,25-4,13-18
1610612748,Warriors,0,22019,2020-02-29,East,Miami,60,38,22,633,25-4,13-18
1610612745,Warriors,0,22019,2020-02-03,West,Houston,49,31,18,633,17-7,14-11
1610612745,Warriors,0,22019,2020-02-02,West,Houston,49,31,18,633,17-7,14-11
1610612754,Warriors,0,22019,2020-02-02,East,Indiana,49,31,18,633,18-6,13-12
1610612754,Warriors,0,22019,2020-02-01,East,Indiana,49,31,18,633,18-6,13-12
1610612755,Warriors,0,22019,2020-01-31,East,Philadelphia,49,31,18,633,22-2,9-16
1610612755,Warriors,0,22019,2020-01-30,East,Philadelphia,49,31,18,633,22-2,9-16
1610612742,Mavericks,0,22019,2020-01-16,West,Dallas,41,26,15,634,12-10,14-5
1610612742,Mavericks,0,22019,2020-01-15,West,Dallas,41,26,15,634,12-10,14-5
1610612745,Warriors,0,22019,2020-01-19,West,Houston,41,26,15,634,14-6,12-9
1610612745,Warriors,0,22019,2020-01-18,West,Houston,41,26,15,634,14-6,12-9
1610612754,Warriors,0,22019,2020-01-16,East,Indiana,41,26,15,634,16-5,10-10
1610612754,Warriors,0,22019,2020-01-15,East,Indiana,41,26,15,634,16-5,10-10
1610612745,Warriors,0,22019,2020-02-08,West,Houston,52,33,19,635,18-7,15-12
1610612745,Warriors,0,22019,2020-02-07,West,Houston,52,33,19,635,18-7,15-12
1610612745,Warriors,0,22019,2020-02-21,West,Houston,55,35,20,636,19-8,16-12
1610612745,Warriors,0,22019,2020-02-20,West,Houston,55,35,20,636,19-8,16-12
1610612748,Warriors,0,22019,2020-02-21,East,Miami,55,35,20,636,22-3,13-17
1610612748,Warriors,0,22019,2020-02-20,East,Miami,55,35,20,636,22-3,13-17
1610612742,Mavericks,0,22019,2020-01-24,West,Dallas,44,28,16,636,13-11,15-5
1610612742,Mavericks,0,22019,2020-01-23,West,Dallas,44,28,16,636,13-11,15-5
1610612745,Warriors,0,22019,2020-01-25,West,Houston,44,28,16,636,15-7,13-9
1610612745,Warriors,0,22019,2020-01-24,West,Houston,44,28,16,636,15-7,13-9
1610612754,Warriors,0,22019,2020-01-21,East,Indiana,44,28,16,636,17-5,11-11
1610612754,Warriors,0,22019,2020-01-20,East,Indiana,44,28,16,636,17-5,11-11
1610612755,Warriors,0,22019,2020-01-19,East,Philadelphia,44,28,16,636,20-2,8-14
1610612755,Warriors,0,22019,2020-01-18,East,Philadelphia,44,28,16,636,20-2,8-14
1610612742,Mavericks,0,22019,2020-01-01,West,Dallas,33,21,12,636,9-7,12-5
1610612762,Warriors,0,22019,2020-01-01,West,Utah,33,21,12,636,13-3,8-9
1610612754,Warriors,0,22019,2020-01-28,East,Indiana,47,30,17,638,17-5,13-12
1610612754,Warriors,0,22019,2020-01-27,East,Indiana,47,30,17,638,17-5,13-12
1610612754,Warriors,0,22019,2020-01-26,East,Indiana,47,30,17,638,17-5,13-12
1610612755,Warriors,0,22019,2020-01-27,East,Philadelphia,47,30,17,638,21-2,9-15
1610612755,Warriors,0,22019,2020-01-26,East,Philadelphia,47,30,17,638,21-2,9-15
1610612766,Warriors,0,22019,2019-12-30,East,Charlotte,35,13,22,371,7-10,6-12
1610612766,Warriors,0,22019,2019-12-29,East,Charlotte,35,13,22,371,7-10,6-12
1610612755,Warriors,0,22019,2020-01-25,East,Philadelphia,47,30,17,638,21-2,9-15
1610612758,Warriors,0,22019,2019-12-31,West,Sacramento,34,12,22,353,6-9,6-13
1610612742,Mavericks,0,22019,2020-01-07,West,Dallas,36,23,13,639,11-8,12-5
1610612765,Warriors,0,22019,2019-12-31,East,Detroit,34,12,22,353,8-10,4-12
1610612765,Warriors,0,22019,2019-12-30,East,Detroit,34,12,22,353,8-10,4-12
1610612739,Cavaliers,0,22019,2019-12-30,East,Cleveland,32,10,22,313,6-10,4-12
1610612739,Cavaliers,0,22019,2019-12-29,East,Cleveland,32,10,22,313,6-10,4-12
1610612739,Cavaliers,0,22019,2019-12-28,East,Cleveland,32,10,22,313,6-10,4-12
1610612764,Warriors,0,22019,2019-12-31,East,Washington,32,10,22,313,5-8,5-14
1610612764,Warriors,0,22019,2019-12-30,East,Washington,32,10,22,313,5-8,5-14
1610612740,Pelicans,0,22019,2019-12-19,West,New Orleans,29,7,22,241,4-11,3-11
1610612740,Pelicans,0,22019,2019-12-18,West,New Orleans,29,7,22,241,4-11,3-11
1610612752,Warriors,0,22019,2019-12-20,East,New York,29,7,22,241,4-10,3-12
1610612737,Hawks,0,22019,2019-12-18,East,Atlanta,28,6,22,214,3-10,3-12
1610612737,Hawks,0,22019,2019-12-17,East,Atlanta,28,6,22,214,3-10,3-12
1610612740,Pelicans,0,22019,2019-12-17,West,New Orleans,28,6,22,214,4-11,2-11
1610612744,Warriors,0,22019,2019-12-14,West,Golden State,27,5,22,185,2-9,3-13
1610612744,Warriors,0,22019,2019-12-13,West,Golden State,27,5,22,185,2-9,3-13
1610612742,Mavericks,0,22019,2020-01-06,West,Dallas,36,23,13,639,11-8,12-5
1610612755,Warriors,0,22019,2020-01-02,East,Philadelphia,36,23,13,639,16-2,7-11
1610612755,Warriors,0,22019,2020-01-01,East,Philadelphia,36,23,13,639,16-2,7-11
1610612745,Warriors,0,22019,2020-02-23,West,Houston,56,36,20,643,19-8,17-12
1610612745,Warriors,0,22019,2020-02-22,West,Houston,56,36,20,643,19-8,17-12
1610612748,Warriors,0,22019,2020-02-23,East,Miami,56,36,20,643,23-3,13-17
1610612739,Cavaliers,0,22019,2019-12-26,East,Cleveland,30,9,21,0.3,6-10,3-11
1610612739,Cavaliers,0,22019,2019-12-25,East,Cleveland,30,9,21,0.3,6-10,3-11
1610612739,Cavaliers,0,22019,2019-12-24,East,Cleveland,30,9,21,0.3,6-10,3-11
1610612739,Cavaliers,0,22019,2019-12-23,East,Cleveland,30,9,21,0.3,6-10,3-11
1610612764,Warriors,0,22019,2019-12-27,East,Washington,30,9,21,0.3,4-7,5-14
1610612764,Warriors,0,22019,2019-12-26,East,Washington,30,9,21,0.3,4-7,5-14
1610612739,Cavaliers,0,22019,2019-12-19,East,Cleveland,28,7,21,0.25,4-10,3-11
1610612739,Cavaliers,0,22019,2019-12-18,East,Cleveland,28,7,21,0.25,4-10,3-11
1610612752,Warriors,0,22019,2019-12-19,East,New York,28,7,21,0.25,4-10,3-11
1610612752,Warriors,0,22019,2019-12-18,East,New York,28,7,21,0.25,4-10,3-11
1610612752,Warriors,0,22019,2019-12-17,East,New York,28,7,21,0.25,4-10,3-11
1610612748,Warriors,0,22019,2020-02-22,East,Miami,56,36,20,643,23-3,13-17
1610612762,Warriors,0,22019,2020-02-23,West,Utah,56,36,20,643,20-7,16-13
1610612762,Warriors,0,22019,2020-02-22,West,Utah,56,36,20,643,20-7,16-13
